artist,country,genre,image_uri,uri,debut_album_year,track_name,song_uri,song_image_uri,group_size,gender
Joan Sebastian,mx,Latin,https://i.scdn.co/image/ab6761610000e5eb5686584438168677d344427b,spotify:artist:7FsRH5bw8iWpSbMX1G7xf1,1990,Tatuajes,https://p.scdn.co/mp3-preview/1aab7dc38e6d1a122a3a0cd09ad8be7d8f0dc441?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273b9b1da4660e2b459d4732171,1,m
The Police,uk,Rock,https://i.scdn.co/image/1f73a61faca2942cd5ea29c2143184db8645f0b3,spotify:artist:5NGO30tJxFlKixkPSgXcFE,1978,Every Breath You Take,https://p.scdn.co/mp3-preview/4d8861bdc6a87ce2a5578ecb2fc1b65c5d8cb4f8?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273c8e97cafeb2acb85b21a777e,3,m
Luciano,de,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebe55daa780cea45be1e83e51f,spotify:artist:3CJKkU0XuElRT1z8rEtIYg,2016,Bamba (feat. Aitch & BIA),https://p.scdn.co/mp3-preview/f7ec2ab21cdf131aca040ff9593fc6364fa3877c?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27348064ef6df8fad8a52219c32,1,m
Iron Maiden,uk,Metal,https://i.scdn.co/image/ab6761610000e5ebdc52c8e309e46aa8430a0fa0,spotify:artist:6mdiAmATAx73kdxrNrnlao,1980,The Trooper - 2015 Remaster,https://p.scdn.co/mp3-preview/a373cf851d1635e2cc904d7b83a2dc9eb80dc00e?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273291b0e8f1a74c2bc9f9d3110,6,m
Mike Posner,us,Pop,https://i.scdn.co/image/ab6761610000e5eb5ca6c70cd9661b2eca98999f,spotify:artist:2KsP6tYLJlTBvSUxnwlVWa,2009,I Took A Pill In Ibiza - Seeb Remix,https://p.scdn.co/mp3-preview/e31018c4bf2b03107d794cbf653abc04114a0e6d?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a19be7aca4a1fcd6e8a42c62,1,m
Imanbek,kz,Electronic,https://i.scdn.co/image/ab6772690000c46c09bedc30a908e616665228df,spotify:artist:5rGrDvrLOV2VV8SCFVGWlj,2019,Belly Dancer,https://p.scdn.co/mp3-preview/e72e3ca4284d50163543c4bda2fad706801b2abc?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273d7bdea3b1f6d05877fb48f38,1,m
Mau y Ricky,ve,Pop,https://i.scdn.co/image/ab6761610000e5eb58efe6fc6305da076d48ec7f,spotify:artist:2wkoKEfS6dXwThbyTnZWFU,2019,Llorar y Llorar - con Carin Leon,https://p.scdn.co/mp3-preview/a36bbe7ed1ef26a3a2ccbb0570950d67ebffa5d0?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27373b6da37c31f06c1c8e44b5e,2,m
Rudimental,uk,Electronic,https://i.scdn.co/image/ab6761610000e5eba9e091e50200b594741076fb,spotify:artist:4WN5naL3ofxrVBgFpguzKo,2013,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",https://p.scdn.co/mp3-preview/c84f553b4accf3637e2d434b66321555775547f3?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27316c2503914f2c6feadad7934,4,m
Cosculluela,pr,Latin,https://i.scdn.co/image/ab6761610000e5ebf9f2283d080e3581a63daf79,spotify:artist:00me4Ke1LsvMxt5kydlMyU,2010,Madura,https://p.scdn.co/mp3-preview/3f497458ec8188fba803620862459a3e3154bceb?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273d6c14e902a595c3d7465f16d,1,m
Mabel,uk,Pop,https://i.scdn.co/image/ab6761610000e5eb7926088433d79485da5e1734,spotify:artist:1MIVXf74SZHmTIp4V4paH4,2019,Don't Call Me Up,https://p.scdn.co/mp3-preview/734dae1bedaa88dbf0f4b11e63087a57fa612a15?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273fb4278cf3d557dc89ca80ad5,1,f
Zac Brown Band,us,country,https://i.scdn.co/image/ab6761610000e5eb8b236b26cb2d93cfc9f1ada1,spotify:artist:6yJCxee7QumYr820xdIsjo,2008,Chicken Fried,https://p.scdn.co/mp3-preview/caf7a9591bdf62862e68c0d2fda7b94e2a10bb94?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27322e4168b05eee8ad21209425,8,m
Steve Lacy,us,R&B,https://i.scdn.co/image/ab6761610000e5eb09ac9d040c168d4e4f58eb42,spotify:artist:57vWImR43h4CaDao012Ofp,2019,Bad Habit,https://p.scdn.co/mp3-preview/256078007bd7d6e191541fd335a994bb27bc512a?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27368968350c2550e36d96344ee,1,m
Junior H,mx,Latin,https://i.scdn.co/image/ab6761610000e5ebb16c368126de1ac35eee5362,spotify:artist:7Gi6gjaWy3DxyilpF1a8Is,2019,El Rescate,https://p.scdn.co/mp3-preview/d7145c23c4e3c6bd8f151d0a2b14ae8a483c72c9?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2731857fd24035428986c831a7f,1,m
Mora,pr,Pop,https://i.scdn.co/image/ab6761610000e5ebeb27e0d833dcc24c376cb24c,spotify:artist:5C4PDR4LnhZTbVnKWXuDKD,2016,No Se Va,https://p.scdn.co/mp3-preview/df3d7d8746085aa70c022c9aa857965e780c2979?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27390fa215e791c13fe9bacb8bc,1,m
Shania Twain,ca,country,https://i.scdn.co/image/ab6761610000e5eb01022f4092cb96e0a91811a5,spotify:artist:5e4Dhzv426EvQe3aDb64jL,1993,You're Still The One,https://p.scdn.co/mp3-preview/275ba1be1d4acd42d9e8c6e850cd635f33602795?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273aaf012d56b8c72658da6c45f,1,f
Madison Beer,us,Pop,https://i.scdn.co/image/ab6761610000e5ebb61d3f392c4b11e9e54280a9,spotify:artist:2kRfqPViCqYdSGhYSM9R0Q,2018,Reckless,https://p.scdn.co/mp3-preview/05db5423d117de440359d73aefca70aa40241671?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273fe32f37b07c7894097aafd52,1,f
alt-J,uk,Rock,https://i.scdn.co/image/ab6761610000e5eb3fb5214e667e278a20878a6b,spotify:artist:3XHO7cRUPCLOr6jwp8vsx5,2012,Breezeblocks,https://p.scdn.co/mp3-preview/2ac0154d3b71401e0122bce1e246c58818cdef82?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273028c3bb4b81ee71dd73d1596,3,m
Cazzu,ar,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebefd0f64284cedfab7591c4a6,spotify:artist:6w3SkAHYPsQ1bxV7VDlG5y,2017,Loca,https://p.scdn.co/mp3-preview/a01e6a1e3d81e51f514126a569c544221b815927?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273907c363225bfd55a5dbb4051,1,f
Destiny's Child,us,R&B,https://i.scdn.co/image/ab6761610000e5ebf75e64532704bd6acf0b4e76,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,1998,Say My Name,https://p.scdn.co/mp3-preview/f2c1a7cc994f3de56622f4d4281a35888d484817?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2733718df75b57340c1947747e8,3,f
Korn,us,Metal,https://i.scdn.co/image/ab6761610000e5eb29af2ffb6f4ddd6324f878bc,spotify:artist:3RNrq3jvMZxD9ZyoOZbQOD,1994,Freak On a Leash,https://p.scdn.co/mp3-preview/9b00ae5886abd6dbb1011aafb27ce9167349ce32?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27350d216aebaf98e8ac9947fd5,5,m
Wolfgang Amadeus Mozart,at,Classical,https://i.scdn.co/image/ab6761610000e5eb7fa9108c6dadb8c3ec21da88,spotify:artist:4NJhFmfw43RLBLjQvxDuRS,2017,"Requiem, K. 626: Lacrimosa",https://p.scdn.co/mp3-preview/9c24d946471cd03f05c727f9c83e43f4ad5997eb?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273c8c19812fce13a624773b3c0,1,m
Deep Purple,uk,Rock,https://i.scdn.co/image/ab6761610000e5eb23a7b4c49d285729a974d6dd,spotify:artist:568ZhdwyaiCyOGJRtNYhWf,1968,Smoke on the Water,https://p.scdn.co/mp3-preview/cbb31f7bdca6f17039a07d0d5b488ff903dae032?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273bc9b44e950d5440ff65ea926,5,m
Mac Demarco,ca,Rock,https://i.scdn.co/image/ab6761610000e5ebc7a7b191db13668f1a6d863d,spotify:artist:3Sz7ZnJQBIHsXLUSo0OQtM,2012,Heart To Heart,https://p.scdn.co/mp3-preview/1642fc339205f67c96307b44b32ebdc3fe9e7498?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273fa1323bb50728c7489980672,1,m
Cali Y El Dandee,co,Latin,https://i.scdn.co/image/ab6761610000e5eb765bbb11f186c1a7a62f4cfe,spotify:artist:5DUlefCLzVRzNWaNURTFpK,2012,Por Fin Te Encontré,https://p.scdn.co/mp3-preview/3c6036c1ff1469c32ce6ff8d91a92d3a2521e7c3?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2733981b932cc802632d6a45c67,2,m
Simon & Garfunkel,us,Rock,https://i.scdn.co/image/afde2fdd14f8c8ca23393f257e3a369a234a24b6,spotify:artist:70cRZdQywnSFp9pnc2WTCE,1964,"Mrs. Robinson - From ""The Graduate"" Soundtrack",https://p.scdn.co/mp3-preview/3d71ed8e956bc66f0287158f69262f57692a9deb?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273d8fb5b4308dc27f210064ef4,2,m
Gloria Gaynor,us,R&B,https://i.scdn.co/image/ab6761610000e5ebf856b084186b3c281325bab7,spotify:artist:6V6WCgi7waF55bJmylC4H5,1975,I Will Survive,https://p.scdn.co/mp3-preview/cb9e21d00bf030dd25be6018608d926318d9e024?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2732a1049b6d0d2b4c3c0abe7a8,1,f
Skepta,uk,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb38bcbc9ddae4d1db009387d7,spotify:artist:2p1fiYHYiXz9qi0JJyxBzN,2007,Show Out (with Skepta & Pop Smoke),https://p.scdn.co/mp3-preview/e59394223114c417920d9d994b0097c6ddd1342d?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2739bf7698a1737bc7c2e4a14f3,1,m
Sublime,us,Rock,https://i.scdn.co/image/ab6761610000e5ebe726280500259dbdb97a8be4,spotify:artist:0EdvGhlC1FkGItLOWQzG4J,1991,Santeria,https://p.scdn.co/mp3-preview/b8a7d6a95978c6563e891c7f0e7cfdddfef38ca7?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2738fc4b0dcfb9509553f195c85,3,m
Gente De Zona,cu,Latin,https://i.scdn.co/image/ab6761610000e5ebec072c97d14d97185581c359,spotify:artist:2cy1zPcrFcXAJTP0APWewL,2008,La Gozadera (feat. Marc Anthony),https://p.scdn.co/mp3-preview/b6cd41b3bb0a64dd5aeb83649047c3acba2de38b?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2730e674e81c59a2308c1b4b660,2,m
Gerardo Ortiz,us,Latin,https://i.scdn.co/image/ab6761610000e5eb9538f0978d77144873841bd2,spotify:artist:4J13m9IZh03PEhoxAxRhXO,2008,Tranquilito,https://p.scdn.co/mp3-preview/097ba77fe9537a91a98530df9d8ec2f0617f13e5?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273dde3dd347373bf253b4d67d8,1,m
R.E.M.,us,Rock,https://i.scdn.co/image/ab6761610000e5eb6334ab6a83196f36475ada7f,spotify:artist:4KWTAlx2RvbpseOGMEmROg,1983,Losing My Religion,https://p.scdn.co/mp3-preview/6ceecb7bd231741eb16fff5e9902de1088f65246?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273e2dd4e821bcc3f70dc0c8ffd,4,m
C. Tangana,es,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebdfb9d2cb6a43021d9002a10e,spotify:artist:5TYxZTjIPqKM8K8NuP9woO,2017,Demasiadas Mujeres,https://p.scdn.co/mp3-preview/4416ff22fa88ffee15c251d2e09a744826e41188?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a408c78e231f716383a58eb3,1,m
Rod Wave,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb69dc893d0ea9e44a34f97cc9,spotify:artist:45TgXXqMDdF8BkjA83OM7z,2018,Heart On Ice,https://p.scdn.co/mp3-preview/2a7791db143a953694b0f88265d0fe7fce093cba?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273ae9b6f01afeeed8900cf8e06,1,m
Joel Corry,uk,Electronic,https://i.scdn.co/image/ab6761610000e5ebf8b75c9a3feae219ac0658b4,spotify:artist:6DgP9otnZw5z6daOntINxp,2015,OUT OUT (feat. Charli XCX & Saweetie),https://p.scdn.co/mp3-preview/5b2cf591a635363077cc4292f234f3980b036157?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2730abb7463b44d1be6243642f4,1,m
Ciara,us,R&B,https://i.scdn.co/image/ab6761610000e5ebbe35fdffa55254dab0e0c99e,spotify:artist:2NdeV5rLm47xAvogXrYhJX,2004,"One, Two Step (feat. Missy Elliott)",https://p.scdn.co/mp3-preview/865eb8a7e4be72d194708300c29804dfee103590?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273c1e3659212de0f437bbf395e,1,f
Meduza,it,Electronic,https://i.scdn.co/image/ab6761610000e5ebb070a2d8660aefc5a517d382,spotify:artist:0xRXCcSX89eobfrshSVdyu,2019,Bad Memories (feat. Elley Duhé & FAST BOY),https://p.scdn.co/mp3-preview/1369c2d731cf6689a06a6ac370c83210a3ad2e31?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27320abd13bf81d8ee406827c38,3,m
Eric Church,us,country,https://i.scdn.co/image/ab6761610000e5eb3a1d2b7dee62a3f77ef519df,spotify:artist:2IvkS5MXK0vPGnwyJsrEyV,2006,Springsteen,https://p.scdn.co/mp3-preview/b673902a652dd4072745f13ec321ab69af8cfa5c?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273c1bc36faa8afff2b5273490b,1,m
Matoma,no,Electronic,https://i.scdn.co/image/ab6761610000e5ebbe38ea40ebab8967b2c7a81a,spotify:artist:4YXycRbyyAE0wozTk7QMEq,2018,All Night,https://p.scdn.co/mp3-preview/467fcf89b67f16e5ac128adfdcf355e5a2a15153?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273f36a4e2e1687e678f29328cb,1,m
Joey Bada$$,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebf1d35b11bc9729630dda0bae,spotify:artist:2P5sC9cVZDToPxyomzF1UH,2012,Love Is Only a Feeling,https://p.scdn.co/mp3-preview/d52539e345c1129551fbb0f2a15a9cbf256582c1?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273b142bbe4a766121f8d6fad41,1,m
Zion,pr,Latin,https://i.scdn.co/image/ab6761610000e5eb5c9eb01fd34c0a998913ae60,spotify:artist:5HenzRvMtSrgtvU16XAoby,2013,No Make Up,https://p.scdn.co/mp3-preview/2ee9f78dc5e176f8ca4045f7e69903daece24bc4?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27304b20cc263631b9af21fcb61,2,m
Tinashe,us,R&B,https://i.scdn.co/image/ab6761610000e5eb8eb83d1053fd4bb28dabb7e0,spotify:artist:0NIIxcxNHmOoyBx03SfTCD,2014,2 On (feat. ScHoolboy Q),https://p.scdn.co/mp3-preview/7204d5d349ab0b5459ab5dfcbc3bda2402e13cd0?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27381a584f39cad5c1c6a6e9e50,1,f
Ray Charles,us,R&B,https://i.scdn.co/image/ab6761610000e5eb6fc460f10177fa38af69b8bf,spotify:artist:1eYhYunlNJlDoQhtYBvPsi,1957,Hit the Road Jack,https://p.scdn.co/mp3-preview/5cc15bc6958a120ffa3d6b0e589e66d0e08173bc?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2734448e36a9ef845b705d80a0d,1,m
Carly Rae Jepsen,ca,Pop,https://i.scdn.co/image/ab6761610000e5eb358577f183465ae7698a53a7,spotify:artist:6sFIWsNpZYqfjUpaCgueju,2008,Call Me Maybe,https://p.scdn.co/mp3-preview/0e832a7f2198e5943d5554aa435b743591e062c8?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a111f7769013f1731e9c697c,1,f
Otis Redding,us,R&B,https://i.scdn.co/image/4ad89c805aff0fb76b01b6b62b39e21fcd8943c3,spotify:artist:60df5JBRRPcnSpsIMxxwQm,1964,(Sittin' On) the Dock of the Bay,https://p.scdn.co/mp3-preview/6bfb0ae427246563ca582827144c77c0bb697789?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27313a5da9563c438059afa7ad4,1,m
Jimi Hendrix,us,Rock,https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,spotify:artist:776Uo845nYHJpNaStv1Ds4,1967,All Along the Watchtower,https://p.scdn.co/mp3-preview/e1bfb6b98c39f913b9af531477b25effdff9f22d?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273522088789d49e216d9818292,1,m
The Vamps,uk,Pop,https://i.scdn.co/image/ab6761610000e5eb77ef80571a40d9d19cf52208,spotify:artist:7gAppWoH7pcYmphCVTXkzs,2014,Somebody To You,https://p.scdn.co/mp3-preview/d89f7f01e46214c7c48588335bd914a31dc95c5d?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273c19c634d3d8355cf64989253,4,m
Birdy,uk,Pop,https://i.scdn.co/image/ab6761610000e5ebba2945304f98466b7d67f261,spotify:artist:2WX2uTcsvV5OnS0inACecP,2011,Not About Angels,https://p.scdn.co/mp3-preview/be98c0c442437d30b98936e9fad115a7b2f83cc5?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a7a7f6236a9219ffc8e9054c,1,f
SAINt JHN,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb2a1356370e5fce1b25df0ac9,spotify:artist:0H39MdGGX6dbnnQPt6NQkZ,2018,Roses - Imanbek Remix,https://p.scdn.co/mp3-preview/5a29fd81e019ec59cd4392680b3eb5c288b2252e?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273401883269b2ca70bc343a7d0,1,m
Andy Grammer,us,Pop,https://i.scdn.co/image/ab6761610000e5eb496050692471e28190f815f0,spotify:artist:2oX42qP5ineK3hrhBECLmj,2011,"Don't Give Up On Me - (From ""Five Feet Apart"")",https://p.scdn.co/mp3-preview/0102a09dd8512166e02d8329c5ebcb4adffba19c?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273de1ef6794bce2d9e397717bf,1,m
Kate Bush,uk,Pop,https://i.scdn.co/image/ab6761610000e5eb187017724e58e78ee1f5a8e4,spotify:artist:1aSxMhuvixZ8h9dK9jIDwL,1978,Running Up That Hill (A Deal With God) - 2018 Remaster,https://p.scdn.co/mp3-preview/9f110dbdde66d0a4f3151a67dab5b1b61d6770c1?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2735c390e413e27798edd4d18b4,1,f
Chief Keef,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebbf3fd84e6a72c6336e830a07,spotify:artist:15iVAtD3s3FsQR4w1v6M0P,2012,Love Sosa,https://p.scdn.co/mp3-preview/c2379019545ab0fecec53ae577d9d699b2490eb3?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a76616abf60ce17491e95891,1,m
bbno$,ca,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb6bca811e558018074bbc1b05,spotify:artist:41X1TR6hrK8Q2ZCpp2EqCz,2018,edamame (feat. Rich Brian),https://p.scdn.co/mp3-preview/e6adc96de42ff43d2e95c2d475486f24c22b8db4?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2738c25aa58d7e0894df7436348,1,m
Ludovico Einaudi,it,Classical,https://i.scdn.co/image/ab6761610000e5eb41b332cbe960237714e82408,spotify:artist:2uFUBdaVGtyMqckSeCl0Qj,1994,Experience,https://p.scdn.co/mp3-preview/027834b602fc1115f07c050c249f04ebcea9c09f?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2736c8ef0538e04f2e28380dcc5,1,m
Louis Armstrong,us,Jazz,https://i.scdn.co/image/ab6772690000c46c4a0e9d5e55f9f3721c3243c5,spotify:artist:19eLuQmk9aCobbVDHc6eek,1923,What A Wonderful World,https://p.scdn.co/mp3-preview/c0373a4a60919684b9b78bc011baf0d4290b1c70?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273845a5660b804e5f3e821fbed,1,m
Swedish House Mafia,se,Electronic,https://i.scdn.co/image/ab6761610000e5eb0c05adcae61ac479afe35c8e,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,2012,Moth To A Flame (with The Weeknd),https://p.scdn.co/mp3-preview/265cfe6932e0676e730447e5de67b74b13019ecd?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273bd6f8ac82dc5fe1028c14f7d,3,m
Weezer,us,Rock,https://i.scdn.co/image/ab6761610000e5eb924930b587886dcd83802c7f,spotify:artist:3jOstUTkEu2JkjvRdBA5Gu,1994,Island In The Sun,https://p.scdn.co/mp3-preview/dc828637778b393276fa304322aff01a4a1445ed?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2731e0dc5baaabda304b0ad1815,4,m
Rise Against,us,Rock,https://i.scdn.co/image/ab6761610000e5eb8e19de59bac2628eb8929156,spotify:artist:6Wr3hh341P84m3EI8qdn9O,2003,Savior,https://p.scdn.co/mp3-preview/f3df5f0952913627ef359b9535c52cf4d7339360?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273eaa10fffa60de320846c28be,4,m
Tim McGraw,us,country,https://i.scdn.co/image/ab6761610000e5eb194fcad1eb614d9eba7de1cb,spotify:artist:6roFdX1y5BYSbp60OTJWMd,1993,Something Like That,https://p.scdn.co/mp3-preview/122ce1a52a40a39db06ece2e4aa8c90ee2e0a551?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273674c7a81aa925a9d6071f60c,1,m
Keane,uk,Rock,https://i.scdn.co/image/ab6761610000e5eb6fa4f7efaf78eb1bc0486d27,spotify:artist:53A0W3U0s8diEn9RhXQhVz,2004,Somewhere Only We Know,https://p.scdn.co/mp3-preview/8efd9f0784fe4a9718ccc97444cf92b3dca8822c?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273045d0a38105fbe7bde43c490,5,m
Why Don't We,us,Pop,https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac,spotify:artist:2jnIB6XdLvnJUeNTy5A0J2,2018,Don’t Wake Me Up,https://p.scdn.co/mp3-preview/000318e64210c80e63a9ca270cb105260f10e652?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2730e3723dac6e7b6c08a553397,5,m
Noah Cyrus,us,Pop,https://i.scdn.co/image/ab6761610000e5ebb27124cea846fa1154cc58e1,spotify:artist:55fhWPvDiMpLnE4ZzNXZyW,2020,July,https://p.scdn.co/mp3-preview/61d402410e45b6ecc62568fe59482df45bf2d514?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2737f66b73bd6e86f4c8d2a7692,1,m
Natanael cano,mx,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebf0a8ce9a84144d76e7d76032,spotify:artist:0elWFr7TW8piilVRYJUe4P,2019,AMG,https://p.scdn.co/mp3-preview/4e62d7883651aa224a02bff33674c7dd3b6b1bc9?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273fbf10e7799f39fbcd301e55a,1,m
Limp Bizkit,us,Metal,https://i.scdn.co/image/4654955890cb62a6abe9daadfd2b3ecdee8036e4,spotify:artist:165ZgPlLkK7bf5bDoFc6Sb,1997,Break Stuff,https://p.scdn.co/mp3-preview/9dff8ac0fb9060ddfbe7df973dbd9ca7853d4dc8?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2733783782de74f61e36795bf9c,5,m
Anirudh Ravichander,in,Pop,https://i.scdn.co/image/ab6761610000e5ebd319de19e7e02c419b5fec77,spotify:artist:4zCH9qm4R2DADamUHMCa6O,1999,"Chilla Chilla (From ""Thunivu"")",https://p.scdn.co/mp3-preview/9237e5b9ad72fcd9a6cd8c33fc34a91334944ef8?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273aa29ed5f6edca510baf7ef30,1,m
DMX,us,Hip Hop,https://i.scdn.co/image/ab6772690000c46c3074f51af22630a1c86da016,spotify:artist:1HwM5zlC5qNWhJtM00yXzG,1998,X Gon' Give It To Ya,https://p.scdn.co/mp3-preview/19c651f867cfb6e7c72003a59e56a414e0a35a4d?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273469882878c9475ae1d450489,1,m
Tears For Fears,uk,Rock,https://i.scdn.co/image/ab6761610000e5eb42ed2cb48c231f545a5a3dad,spotify:artist:4bthk9UfsYUYdcFyqxmSUU,1983,Everybody Wants To Rule The World,https://p.scdn.co/mp3-preview/695a604eb1791597dc5a41cb50fe8eed3a178192?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27322463d6939fec9e17b2a6235,2,m
Adam Levine,us,Pop,https://i.scdn.co/image/ab6761610000e5eb4a61c7615c8125e832ffc32c,spotify:artist:4bYPcJP5jwMhSivRcqie2n,2011,Ojalá,https://p.scdn.co/mp3-preview/2c28afd5ec14aa8af058be20938538f9364c2ba5?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273d07fd61753458d8856d133cb,1,m
Liam Payne,uk,Pop,https://i.scdn.co/image/ab6761610000e5eb6b873bf2d3bc2ed6401325c4,spotify:artist:5pUo3fmmHT8bhCyHE52hA6,2019,Strip That Down (feat. Quavo),https://p.scdn.co/mp3-preview/f19671ddd320a8837180f4418aea197d2e9b0fd2?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273373a46efca570f83dd78313f,1,m
